"","Year","Month","UnitCode","ParkName","Region","State","RecreationVisits","Smoke","stdsmoke","MAXSmoke","stdsmokeMAX","medSmoke","stdsmokemed","Season","CatColS","CatColM","SeasType"
"14150",2016,8,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",43799,1.95833155068558e-09,0.0123411315236378,4.66552307898382e-09,-0.0703691079583381,1.91320936870909e-09,0.146297147725505,"Summer","CAVESummer","CAVE8","High"
"14151",2016,8,"CHIS","Channel Islands NP","Pacific West ","CA",45123,3.04118485806546e-08,4.60331397187881,1.99941680989468e-07,4.55924680807041,1.19013003896384e-08,2.9281445831349,"Summer","CHISSummer","CHIS8","High"
"14152",2016,8,"CRLA","Crater Lake NP","Pacific West ","OR",176895,7.20240849756558e-09,0.85847255388879,4.25845598783781e-08,0.828617118344973,4.02180777570038e-09,0.733576444490594,"Summer","CRLASummer","CRLA8","High"
"14153",2016,8,"DEVA","Death Valley NP","Pacific West ","CA",116843,1.45432488775757e-08,2.04291659904892,5.32986170753702e-08,1.08262646723423,6.50233378252096e-09,1.42444368789885,"Summer","DEVASummer","DEVA8","Shoulder"
"14154",2016,8,"GLAC","Glacier NP","Intermountain ","MT",748565,6.02971309799701e-09,0.669258239055295,4.54905375590897e-08,0.897512167623923,3.2679077222042e-09,0.523602894391906,"Summer","GLACSummer","GLAC8","High"
"14155",2016,8,"GRBA","Great Basin NP","Pacific West ","NV",17744,5.30406310270753e-09,0.552174666698705,3.04458147581954e-08,0.540831204230586,3.73139252829446e-09,0.652691027096312,"Summer","GRBASummer","GRBA8","High"
"14156",2016,8,"GRCA","Grand Canyon NP","Intermountain ","AZ",743158,2.89481050599983e-09,0.163441940779786,7.40788363984279e-09,-0.00535310070023658,2.54637400054492e-09,0.322643899429471,"Summer","GRCASummer","GRCA8","High"
"14157",2016,8,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",59329,2.87164265126839e-09,0.159703809155168,6.53792397997677e-09,-0.0259781433614352,2.68285060833762e-09,0.360654876760971,"Summer","GRSASummer","GRSA8","High"
"14158",2016,8,"GRTE","Grand Teton NP","Intermountain ","WY",633657,2.93668140199753e-08,4.43469772383264,2.17443670180728e-07,4.97418475333234,1.27203882982485e-08,3.15627402180014,"Summer","GRTESummer","GRTE8","High"
"14159",2016,8,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",11237,1.90174872981957e-09,0.00321149761746977,4.18293177872897e-09,-0.0818104041642018,1.87033610821175e-09,0.134356240347683,"Summer","GUMOSummer","GUMO8","Shoulder"
"14160",2016,8,"JOTR","Joshua Tree NP","Pacific West ","CA",148427,6.28565954841065e-09,0.710555179647796,6.55623608736278e-08,1.37337585561854,3.51212192661876e-09,0.591620562314397,"Summer","JOTRSummer","JOTR8","Low"
"14161",2016,8,"KICA","Kings Canyon NP","Pacific West ","CA",91602,9.30415430005153e-09,1.19758908160593,4.81375828087494e-08,0.960268435206218,5.82412962302215e-09,1.23555268782362,"Summer","KICASummer","KICA8","High"
"14162",2016,8,"LAVO","Lassen Volcanic NP","Pacific West ","CA",105114,4.62170069240409e-09,0.442075542935452,9.41888611549757e-09,0.0423238362493957,3.98325905592856e-09,0.72283999274913,"Summer","LAVOSummer","LAVO8","High"
"14163",2016,8,"MEVE","Mesa Verde NP","Intermountain ","CO",93570,1.99113698289145e-09,0.0176342855514731,3.21698090388622e-09,-0.104711210858299,1.77879755369759e-09,0.108861249104341,"Summer","MEVESummer","MEVE8","High"
"14164",2016,8,"MORA","Mount Rainier NP","Pacific West ","WA",313699,3.46631259538004e-09,0.25565376007043,8.04465738468707e-09,0.00974355982189283,3.12217940390269e-09,0.483015163695008,"Summer","MORASummer","MORA8","High"
"14165",2016,8,"NOCA","North Cascades NP","Pacific West ","WA",9782,2.78728016652848e-09,0.146091928564875,4.57777193929587e-09,-0.0724495159164629,2.56453236424647e-09,0.327701302029081,"Summer","NOCASummer","NOCA8","High"
"14166",2016,8,"OLYM","Olympic NP","Pacific West ","WA",813267,1.74151700945451e-08,2.50630087217266,2.13825643413657e-07,4.88840841235615,3.95985377821262e-09,0.716321238399305,"Summer","OLYMSummer","OLYM8","High"
"14167",2016,8,"PEFO","Petrified Forest NP","Intermountain ","AZ",71512,2.60056670284192e-09,0.115965725192168,6.35016750294426e-09,-0.0304294823457143,2.57953192139837e-09,0.331878925111195,"Summer","PEFOSummer","PEFO8","High"
"14168",2016,8,"PINN","Pinnacles NP","Pacific West ","CA",16784,6.82243206731693e-08,10.7043535101749,3.63299108130377e-07,8.43213202245355,5.22012726378307e-08,14.1523489091456,"Summer","PINNSummer","PINN8","Shoulder"
"14169",2016,8,"REDW","Redwood NP","Pacific West ","CA",63767,1.01135437873841e-08,1.32818401472787,1.01155670506614e-07,2.21722363787853,3.81175624397656e-09,0.675073642142747,"Summer","REDWSummer","REDW8","High"
"14170",2016,8,"ROMO","Rocky Mountain NP","Intermountain ","CO",772849,3.74466353266158e-09,0.300565662939977,2.69352735671191e-08,0.457603136114192,2.53646703640698e-09,0.319884647163741,"Summer","ROMOSummer","ROMO8","High"
"14171",2016,8,"SAGU","Saguaro NP","Intermountain ","AZ",42248,3.18445099680279e-09,0.210175412263925,6.24659479697698e-09,-0.0328849887072851,2.8819266972846e-09,0.416100837989002,"Summer","SAGUSummer","SAGU8","Low"
"14172",2016,8,"SEQU","Sequoia NP","Pacific West ","CA",191657,1.46397087714116e-08,2.05848039569021,1.00332535168945e-07,2.19770870834952,8.19325585155184e-09,1.8953932628831,"Summer","SEQUSummer","SEQU8","High"
"14173",2016,8,"YELL","Yellowstone NP","Intermountain ","WY",841036,6.79637117910246e-08,10.6623042865721,3.30098856693439e-07,7.64501897130952,2.24478604593514e-08,5.86553482325634,"Summer","YELLSummer","YELL8","High"
"14174",2016,8,"YOSE","Yosemite NP","Pacific West ","CA",692450,6.80766081499527e-09,0.794780044890179,1.58476805012242e-08,0.194737982080142,6.04234351442301e-09,1.29632884143417,"Summer","YOSESummer","YOSE8","High"
"14175",2016,8,"ZION","Zion NP","Intermountain ","UT",477507,2.93518082598999e-09,0.169955688884671,6.95528523664279e-09,-0.0160833239565977,2.31165597774918e-09,0.257271074092729,"Summer","ZIONSummer","ZION8","High"
"14176",2016,9,"ARCH","Arches NP","Intermountain ","UT",200906,1.80071854918235e-09,-0.0130897144567045,8.42438296899672e-09,0.01874611101736,1.43061895663266e-09,0.0118877898837621,"Fall","ARCHFall","ARCH9","Shoulder"
"14177",2016,9,"BIBE","Big Bend NP","Intermountain ","TX",18406,2.47182811316079e-09,0.0951937633953471,9.00855301466663e-09,0.0325956406785305,1.94856952795419e-09,0.156145532978055,"Fall","BIBEFall","BIBE9","Shoulder"
"14178",2016,9,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",38169,2.07110315635935e-09,0.0305368216475059,4.8500590210665e-09,-0.0659941215611919,1.8175306815138e-09,0.119649061515654,"Fall","BLCAFall","BLCA9","Shoulder"
"14179",2016,9,"BRCA","Bryce Canyon NP","Intermountain ","UT",366702,2.36422383104532e-09,0.0778318205403489,1.08889679495405e-08,0.0771766023503642,1.6658605606068e-09,0.0774064411801705,"Fall","BRCAFall","BRCA9","Shoulder"
"14180",2016,9,"CANY","Canyonlands NP","Intermountain ","UT",94864,1.81788510767964e-09,-0.0103198915297033,6.81433487415006e-09,-0.0194249814766391,1.40788303237827e-09,0.00555546146923266,"Fall","CANYFall","CANY9","Shoulder"
"14181",2016,9,"CARE","Capitol Reef NP","Intermountain ","UT",150775,2.21145483645809e-09,0.0531825547128723,7.45243600164258e-09,-0.0042968513071103,1.66472491347491e-09,0.0770901447973324,"Fall","CAREFall","CARE9","Shoulder"
"14182",2016,9,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",33676,2.2660052758925e-09,0.0619842640273671,4.22651114106998e-09,-0.080777222685914,2.15646900336708e-09,0.214048952288955,"Fall","CAVEFall","CAVE9","Shoulder"
"14183",2016,9,"CHIS","Channel Islands NP","Pacific West ","CA",39450,1.16627620321131e-08,1.57815026240974,1.18213449695759e-07,2.6216302324735,4.19693346742633e-09,0.782351826631315,"Fall","CHISFall","CHIS9","Shoulder"
"14184",2016,9,"CRLA","Crater Lake NP","Pacific West ","OR",131760,2.85426315557635e-09,0.156899628827752,7.15141501572703e-09,-0.0114334703514697,2.71235212068177e-09,0.368871532604745,"Fall","CRLAFall","CRLA9","Shoulder"
"14185",2016,9,"DEVA","Death Valley NP","Pacific West ","CA",141517,3.2792320758454e-09,0.225468332264144,7.53397788599841e-09,-0.00236365265308013,2.83035483938932e-09,0.401737228333797,"Fall","DEVAFall","DEVA9","Shoulder"
"14186",2016,9,"GLAC","Glacier NP","Intermountain ","MT",482592,2.99366278003647e-09,0.179391747787178,2.64298396501772e-08,0.445620286126701,1.44706102656045e-09,0.01646717647181,"Fall","GLACFall","GLAC9","Shoulder"
"14187",2016,9,"GRBA","Great Basin NP","Pacific West ","NV",22978,2.16996729724757e-09,0.0464885433705115,4.84665285682695e-09,-0.066074875055857,1.78447312482177e-09,0.110441988901686,"Fall","GRBAFall","GRBA9","Shoulder"
"14188",2016,9,"GRCA","Grand Canyon NP","Intermountain ","AZ",578006,3.15138912098506e-09,0.204840881078535,1.77444690052653e-08,0.239707129064662,1.98633531844905e-09,0.166663926053788,"Fall","GRCAFall","GRCA9","Shoulder"
"14189",2016,9,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",47478,2.69213373099529e-09,0.130740058322282,9.67110036498298e-09,0.0483033429959498,2.08268979839943e-09,0.193500231647971,"Fall","GRSAFall","GRSA9","Shoulder"
"14190",2016,9,"GRTE","Grand Teton NP","Intermountain ","WY",492451,2.3161536701111e-08,3.43347669348436,3.09979213852785e-07,7.16802157584353,2.18194573520236e-09,0.221144640641222,"Fall","GRTEFall","GRTE9","Shoulder"
"14191",2016,9,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",15125,2.16172323052796e-09,0.0451583638231487,4.71069983021266e-09,-0.0692980555126044,2.10608974704485e-09,0.200017501764109,"Fall","GUMOFall","GUMO9","Shoulder"
"14192",2016,9,"JOTR","Joshua Tree NP","Pacific West ","CA",156795,2.02252603016683e-09,0.022698905976924,4.24893498163215e-09,-0.0802455972674505,1.86658200007628e-09,0.13331065955882,"Fall","JOTRFall","JOTR9","Shoulder"
"14193",2016,9,"KICA","Kings Canyon NP","Pacific West ","CA",81525,6.66879982777032e-09,0.77237483500828,4.15397884978574e-08,0.803847631564681,4.20478762919174e-09,0.784539339712504,"Fall","KICAFall","KICA9","Shoulder"
"14194",2016,9,"LAVO","Lassen Volcanic NP","Pacific West ","CA",88631,9.09791035339932e-09,1.16431163627041,1.42485973242401e-07,3.19708431010457,2.42431585917302e-09,0.288648701865216,"Fall","LAVOFall","LAVO9","Shoulder"
"14195",2016,9,"MEVE","Mesa Verde NP","Intermountain ","CO",72553,2.88939297219475e-09,0.16256782210635,1.68819003221188e-08,0.219257312011248,1.80507908620342e-09,0.11618108766476,"Fall","MEVEFall","MEVE9","Shoulder"
"14196",2016,9,"MORA","Mount Rainier NP","Pacific West ","WA",195579,3.60614035765211e-09,0.278214959033728,2.21387246313043e-08,0.343886338667581,1.83067994097286e-09,0.123311346293303,"Fall","MORAFall","MORA9","Shoulder"
"14197",2016,9,"NOCA","North Cascades NP","Pacific West ","WA",5544,1.59223594524192e-09,-0.0467283669778997,3.13365311477298e-09,-0.106686749822471,1.45561118713999e-09,0.0188485366567233,"Fall","NOCAFall","NOCA9","Shoulder"
"14198",2016,9,"OLYM","Olympic NP","Pacific West ","WA",409680,2.41101055249581e-09,0.0853808545399851,4.09863964989654e-09,-0.0838088057377183,2.46502818157524e-09,0.299987752483283,"Fall","OLYMFall","OLYM9","Shoulder"
"14199",2016,9,"PEFO","Petrified Forest NP","Intermountain ","AZ",53778,2.78460450396958e-09,0.145660210611522,9.01094932004298e-09,0.0326524523939428,2.39418307401706e-09,0.280256226172693,"Fall","PEFOFall","PEFO9","Shoulder"
"14200",2016,9,"PINN","Pinnacles NP","Pacific West ","CA",13419,7.36807782206105e-08,11.5847525265239,3.50471367482896e-07,8.12801137145482,4.30100968173974e-08,11.5924554489346,"Fall","PINNFall","PINN9","Shoulder"
"14201",2016,9,"REDW","Redwood NP","Pacific West ","CA",49344,1.32219928213991e-08,1.8297320334055,1.05036903619293e-07,2.30924008670949,2.43232078922517e-09,0.29087820639111,"Fall","REDWFall","REDW9","Shoulder"
"14202",2016,9,"ROMO","Rocky Mountain NP","Intermountain ","CO",711110,2.23754761672428e-09,0.0573926228533156,4.25226120981392e-09,-0.0801667389004309,1.99971394998499e-09,0.170390094723012,"Fall","ROMOFall","ROMO9","Shoulder"
"14203",2016,9,"SAGU","Saguaro NP","Intermountain ","AZ",38865,2.27787377132625e-09,0.063899244876126,3.90323462440278e-09,-0.0884414768521951,2.15980500151147e-09,0.21497808257652,"Fall","SAGUFall","SAGU9","Shoulder"
"14204",2016,9,"SEQU","Sequoia NP","Pacific West ","CA",150580,5.74302178572984e-09,0.623000617306881,2.24236238466347e-08,0.350640742051339,3.86185350365054e-09,0.689026551968366,"Fall","SEQUFall","SEQU9","Shoulder"
"14205",2016,9,"YELL","Yellowstone NP","Intermountain ","WY",701754,2.7471573406782e-08,4.12890079293148,2.97705184948427e-07,6.87702834770217,2.33769359425651e-09,0.264522978040472,"Fall","YELLFall","YELL9","Shoulder"
"14206",2016,9,"YOSE","Yosemite NP","Pacific West ","CA",598428,8.32290406486387e-09,1.03926442969756,7.42505648076985e-08,1.57935618442712,5.03457986411604e-09,1.01565010910876,"Fall","YOSEFall","YOSE9","Shoulder"
"14207",2016,9,"ZION","Zion NP","Intermountain ","UT",497825,2.37868890355429e-09,0.0801657589055958,9.63328705694266e-09,0.0474068633918119,1.86955517733622e-09,0.134138738269581,"Fall","ZIONFall","ZION9","Shoulder"
"14208",2017,1,"ARCH","Arches NP","Intermountain ","UT",21549,3.929374070745e-10,-0.240235096230564,1.2020134887436e-09,-0.152482148771261,3.35607042156738e-10,-0.293091017342222,"Winter","ARCHWinter","ARCH1","Low"
"14209",2017,1,"BIBE","Big Bend NP","Intermountain ","TX",35105,9.67215633749671e-10,-0.147575347395433,4.06950251274907e-09,-0.084499590292929,6.97391533410752e-10,-0.192328093070009,"Winter","BIBEWinter","BIBE1","Shoulder"
"14210",2017,1,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",6925,4.02535056810391e-10,-0.238686516164968,1.6298241645174e-09,-0.142339594069231,2.89486129512184e-10,-0.305936449196031,"Winter","BLCAWinter","BLCA1","Low"
"14211",2017,1,"BRCA","Bryce Canyon NP","Intermountain ","UT",27774,2.90267107393116e-10,-0.256800941389597,6.51801779216754e-10,-0.165526592675051,2.58711441158965e-10,-0.314507705474287,"Winter","BRCAWinter","BRCA1","Low"
"14212",2017,1,"CANY","Canyonlands NP","Intermountain ","UT",7434,3.70698100799823e-10,-0.243823406631273,9.42472544451789e-10,-0.158635357127118,3.39477501665186e-10,-0.292013030784543,"Winter","CANYWinter","CANY1","Low"
"14213",2017,1,"CARE","Capitol Reef NP","Intermountain ","UT",10546,2.61959066893611e-10,-0.261368441602664,4.80705530936376e-10,-0.169582950208338,2.63484845053341e-10,-0.313178234071401,"Winter","CAREWinter","CARE1","Low"
"14214",2017,1,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",17746,6.16851274360916e-10,-0.20410661052498,1.53230395039117e-09,-0.144651607682589,5.74033542921626e-10,-0.226685319967557,"Winter","CAVEWinter","CAVE1","Low"
"14215",2017,1,"CHIS","Channel Islands NP","Pacific West ","CA",18887,1.49011198093891e-09,-0.0632060609645763,5.97275207070425e-09,-0.0393772643522314,1.00427688387583e-09,-0.10685548140006,"Winter","CHISWinter","CHIS1","Low"
"14216",2017,1,"CRLA","Crater Lake NP","Pacific West ","OR",1935,3.45958172951538e-10,-0.247815192135476,1.01563812915373e-09,-0.156900744161223,3.08149783467826e-10,-0.300738314959661,"Winter","CRLAWinter","CRLA1","Low"
"14217",2017,1,"DEVA","Death Valley NP","Pacific West ","CA",66867,6.28852916872263e-10,-0.202170146405229,1.44810641256043e-09,-0.146647766688392,5.91117599313407e-10,-0.221927129602623,"Winter","DEVAWinter","DEVA1","Low"
"14218",2017,1,"GLAC","Glacier NP","Intermountain ","MT",14690,4.86077206710817e-10,-0.225206996539546,3.39416761363509e-09,-0.100510460391167,2.70331812490809e-10,-0.311271241156905,"Winter","GLACWinter","GLAC1","Low"
"14219",2017,1,"GRBA","Great Basin NP","Pacific West ","NV",1144,2.66013850732052e-10,-0.260714202534215,6.90668633396285e-10,-0.164605135551759,2.20176113452375e-10,-0.325240427305576,"Winter","GRBAWinter","GRBA1","Low"
"14220",2017,1,"GRCA","Grand Canyon NP","Intermountain ","AZ",217102,4.74093120944059e-10,-0.227140627879873,9.72257274689525e-10,-0.157929219405859,4.07870626162321e-10,-0.272964422038055,"Winter","GRCAWinter","GRCA1","Low"
"14221",2017,1,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",3173,5.04759776091241e-10,-0.222192565370168,1.54078672043312e-09,-0.144450497789715,4.11505302055915e-10,-0.271952105090607,"Winter","GRSAWinter","GRSA1","Low"
"14222",2017,1,"GRTE","Grand Teton NP","Intermountain ","WY",45377,2.41932527550985e-10,-0.264599722224721,5.37980271442251e-10,-0.168225078089849,2.18670595519832e-10,-0.325659738782698,"Winter","GRTEWinter","GRTE1","Low"
"14223",2017,1,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",12105,6.46319281248597e-10,-0.199351949822113,1.49439649543837e-09,-0.145550319325953,6.08671613111511e-10,-0.217038048379487,"Winter","GUMOWinter","GUMO1","Low"
"14224",2017,1,"JOTR","Joshua Tree NP","Pacific West ","CA",240124,5.33092526215774e-10,-0.217621078260954,1.3731874526357e-09,-0.148423948752763,4.7055437324417e-10,-0.255505968696361,"Winter","JOTRWinter","JOTR1","Shoulder"
"14225",2017,1,"KICA","Kings Canyon NP","Pacific West ","CA",15418,2.35822620168084e-10,-0.265585555323049,4.76915174019155e-10,-0.169672812160249,2.25968882494598e-10,-0.323627045962709,"Winter","KICAWinter","KICA1","Low"
"14226",2017,1,"LAVO","Lassen Volcanic NP","Pacific West ","CA",9231,3.23634229630386e-10,-0.25141715871729,5.49879530797881e-10,-0.167942969914989,3.2972713448487e-10,-0.294728668224974,"Winter","LAVOWinter","LAVO1","Low"
"14227",2017,1,"MEVE","Mesa Verde NP","Intermountain ","CO",5601,4.90505069357249e-10,-0.224492561233388,1.57000423772757e-09,-0.143757807578372,3.73092556849031e-10,-0.282650685681923,"Winter","MEVEWinter","MEVE1","Low"
"14228",2017,1,"MORA","Mount Rainier NP","Pacific West ","WA",27204,5.42058957755673e-10,-0.216174345203974,1.1128623578216e-09,-0.154595747784396,4.76392703063766e-10,-0.253879897928515,"Winter","MORAWinter","MORA1","Low"
"14229",2017,1,"NOCA","North Cascades NP","Pacific West ","WA",37,3.45415671423966e-10,-0.247902724716292,7.65597141239027e-10,-0.16282872712492,3.1212757378718e-10,-0.299630435007896,"Winter","NOCAWinter","NOCA1","Low"
"14230",2017,1,"OLYM","Olympic NP","Pacific West ","WA",96056,2.04358782942488e-09,0.0260972257087475,3.85219056653341e-09,-0.0896516316670961,1.91257520931742e-09,0.146120523916845,"Winter","OLYMWinter","OLYM1","Low"
"14231",2017,1,"PEFO","Petrified Forest NP","Intermountain ","AZ",24592,8.31065949928734e-10,-0.169543088676292,2.94136137668488e-09,-0.111245610979406,5.52024204125701e-10,-0.232815282395433,"Winter","PEFOWinter","PEFO1","Low"
"14232",2017,1,"PINN","Pinnacles NP","Pacific West ","CA",12696,8.46628796638997e-10,-0.167032024525939,1.92329796533386e-09,-0.135381904027929,8.29647572864189e-10,-0.155492613357218,"Winter","PINNWinter","PINN1","Low"
"14233",2017,1,"REDW","Redwood NP","Pacific West ","CA",24830,6.52648562657612e-10,-0.198330720741113,4.90191887081437e-09,-0.0647646259158216,3.68713115594943e-10,-0.283870432017402,"Winter","REDWWinter","REDW1","Low"
"14234",2017,1,"ROMO","Rocky Mountain NP","Intermountain ","CO",95602,7.59810183408531e-10,-0.18104020126411,1.99790939348077e-09,-0.13361301294075,6.83741452345288e-10,-0.196129864892624,"Winter","ROMOWinter","ROMO1","Low"
"14235",2017,1,"SAGU","Saguaro NP","Intermountain ","AZ",106868,9.95986669482726e-10,-0.142933142936132,1.79592418714236e-09,-0.13840168727802,9.64701984962346e-10,-0.117877740890725,"Winter","SAGUWinter","SAGU1","Shoulder"
"14236",2017,1,"SEQU","Sequoia NP","Pacific West ","CA",28877,2.79073006639247e-10,-0.258607108707299,6.55021425988167e-10,-0.165450261144891,2.65012539690801e-10,-0.312752746017638,"Winter","SEQUWinter","SEQU1","Low"
"14237",2017,1,"YELL","Yellowstone NP","Intermountain ","WY",29518,2.74928319133858e-10,-0.259275853725672,1.01276143027462e-09,-0.15696894506736,2.14354686778329e-10,-0.326861790269699,"Winter","YELLWinter","YELL1","Low"
"14238",2017,1,"YOSE","Yosemite NP","Pacific West ","CA",120025,4.07990466679759e-10,-0.237806286191397,3.71796460285623e-09,-0.0928338668382173,2.9362945408451e-10,-0.304782465235388,"Winter","YOSEWinter","YOSE1","Low"
"14239",2017,1,"ZION","Zion NP","Intermountain ","UT",88561,3.36044542103403e-10,-0.249414755729852,7.45495776222072e-10,-0.163305291188921,2.98589153402418e-10,-0.303401107496556,"Winter","ZIONWinter","ZION1","Low"
"14240",2017,10,"ARCH","Arches NP","Intermountain ","UT",138325,1.48060331020639e-09,-0.0647402842746473,4.25127533176806e-09,-0.0801901121413899,1.24624888186986e-09,-0.0394623048010392,"Fall","ARCHFall","ARCH10","Shoulder"
"14241",2017,10,"BIBE","Big Bend NP","Intermountain ","TX",35094,2.4576738135646e-09,0.0929099682162866,7.676815627633e-09,0.00102275093636488,2.16295537036615e-09,0.215855512057351,"Fall","BIBEFall","BIBE10","Shoulder"
"14242",2017,10,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",54766,1.42189605251321e-09,-0.0742126959036646,5.10973530154502e-09,-0.0598377046489461,1.30793076369429e-09,-0.0222828873923509,"Fall","BLCAFall","BLCA10","Shoulder"
"14243",2017,10,"BRCA","Bryce Canyon NP","Intermountain ","UT",243118,5.00098272828995e-09,0.503272671000589,6.02634884216968e-08,1.24774994970681,1.53635892896631e-09,0.0413381092931718,"Fall","BRCAFall","BRCA10","Shoulder"
"14244",2017,10,"CANY","Canyonlands NP","Intermountain ","UT",81386,1.47544619264186e-09,-0.0655723848071873,4.58837634553788e-09,-0.0721981061773356,1.29864941023072e-09,-0.0248678968076294,"Fall","CANYFall","CANY10","Shoulder"
"14245",2017,10,"CARE","Capitol Reef NP","Intermountain ","UT",119114,1.97934764277799e-09,0.0157320764077108,1.209970790228e-08,0.105880879489738,1.33059130380531e-09,-0.0159715547001737,"Fall","CAREFall","CARE10","Shoulder"
"14246",2017,10,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",31570,2.09520120607992e-09,0.0344250401639073,6.9154348913969e-09,-0.0170280977302305,1.91028726170828e-09,0.145483292920902,"Fall","CAVEFall","CAVE10","Shoulder"
"14247",2017,10,"CHIS","Channel Islands NP","Pacific West ","CA",25495,5.95261510692321e-09,0.656818483973596,2.66944830684679e-08,0.451894464165131,4.32916325010524e-09,0.819179993401049,"Fall","CHISFall","CHIS10","Shoulder"
"14248",2017,10,"CRLA","Crater Lake NP","Pacific West ","OR",41231,4.75549059629085e-09,0.463662533900783,2.78391460994953e-08,0.479032186678923,2.62211719004313e-09,0.343739622026893,"Fall","CRLAFall","CRLA10","Shoulder"
"14249",2017,10,"DEVA","Death Valley NP","Pacific West ","CA",111268,6.17533386612903e-09,0.692754139079943,2.30090133612748e-08,0.364519182937586,3.56023632797076e-09,0.605021213522606,"Fall","DEVAFall","DEVA10","Shoulder"
"14250",2017,10,"GLAC","Glacier NP","Intermountain ","MT",84469,8.25698955266422e-09,1.02862912809406,4.12655936088413e-08,0.79734700682961,6.26987883833863e-09,1.35970116713418,"Fall","GLACFall","GLAC10","Shoulder"
"14251",2017,10,"GRBA","Great Basin NP","Pacific West ","NV",13307,1.91202513947112e-09,0.00486959554458856,6.56642207275127e-09,-0.0253025092989001,1.48980916492292e-09,0.0283732352795418,"Fall","GRBAFall","GRBA10","Shoulder"
"14252",2017,10,"GRCA","Grand Canyon NP","Intermountain ","AZ",529825,5.20254167345146e-09,0.535794191696695,2.35844854756806e-08,0.378162501653971,2.69760969118238e-09,0.364765523797993,"Fall","GRCAFall","GRCA10","Shoulder"
"14253",2017,10,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",29763,1.77435370697329e-09,-0.0173436797712404,8.8439779943883e-09,0.028693888711398,1.43531186935775e-09,0.0131948431736787,"Fall","GRSAFall","GRSA10","Shoulder"
"14254",2017,10,"GRTE","Grand Teton NP","Intermountain ","WY",187499,2.26092753837888e-09,0.0611649714600923,9.95007720661079e-09,0.0549173384781612,1.83900805694748e-09,0.125630863407959,"Fall","GRTEFall","GRTE10","Shoulder"
"14255",2017,10,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",17643,2.03509713024172e-09,0.0247272520318745,5.6111737478659e-09,-0.0479495794582607,2.02540739735468e-09,0.177546141911852,"Fall","GUMOFall","GUMO10","Shoulder"
"14256",2017,10,"JOTR","Joshua Tree NP","Pacific West ","CA",223008,2.48561738217058e-09,0.0974186609166489,5.95849058981912e-09,-0.0397153761811328,1.91285876027791e-09,0.146199497517565,"Fall","JOTRFall","JOTR10","Shoulder"
"14257",2017,10,"KICA","Kings Canyon NP","Pacific West ","CA",54012,1.32721664751613e-08,1.8378275486798,7.55237010707788e-08,1.60953975609249,6.16463280422863e-09,1.33038841763456,"Fall","KICAFall","KICA10","Shoulder"
"14258",2017,10,"LAVO","Lassen Volcanic NP","Pacific West ","CA",40581,6.90361839200503e-09,0.810262792749225,8.48589465363148e-08,1.83086017456925,1.58239266134785e-09,0.0541592600115195,"Fall","LAVOFall","LAVO10","Shoulder"
"14259",2017,10,"MEVE","Mesa Verde NP","Intermountain ","CO",51351,1.54360819019346e-09,-0.0545744516105933,4.46929826480869e-09,-0.0750212146596662,1.33316624406632e-09,-0.0152543915359201,"Fall","MEVEFall","MEVE10","Shoulder"
"14260",2017,10,"MORA","Mount Rainier NP","Pacific West ","WA",89520,3.56045509025503e-09,0.270843644563062,1.25849233256758e-08,0.117384388524802,2.12124917631229e-09,0.204239651856808,"Fall","MORAFall","MORA10","Shoulder"
"14261",2017,10,"NOCA","North Cascades NP","Pacific West ","WA",777,6.26085583377289e-09,0.706553102149892,4.7054438567784e-08,0.934589202928272,1.80579018405069e-09,0.116379140097263,"Fall","NOCAFall","NOCA10","Shoulder"
"14262",2017,10,"OLYM","Olympic NP","Pacific West ","WA",194127,7.50439550106964e-09,0.907198134271951,3.15918669002713e-08,0.568001859851461,3.92355214984264e-09,0.706210638528859,"Fall","OLYMFall","OLYM10","Shoulder"
"14263",2017,10,"PEFO","Petrified Forest NP","Intermountain ","AZ",65029,5.13607534280425e-09,0.525069854228044,2.89692163590871e-08,0.505823943112574,2.25854579483098e-09,0.242479015646773,"Fall","PEFOFall","PEFO10","Shoulder"
"14264",2017,10,"PINN","Pinnacles NP","Pacific West ","CA",15829,1.01665052254865e-08,1.33672933879653,5.70434153246424e-08,1.17140831220014,2.65623589790209e-09,0.353242242673626,"Fall","PINNFall","PINN10","Shoulder"
"14265",2017,10,"REDW","Redwood NP","Pacific West ","CA",31446,5.49937558484479e-09,0.583688321053984,3.97510113714361e-08,0.761439223168484,2.4441975110534e-09,0.294186068533105,"Fall","REDWFall","REDW10","Shoulder"
